search_term_used,found_terms,url,title,law_number,date,status,summary,authors,proponent,committees,period,legislature,content_snippet,year,scraped_at
gay,[],https://wb2server.congreso.gob.pe/spley-portal/#/expediente/main/2021/1635,"LEY QUE DECLARA INTANGIBLE, INALIENABLE E IMPRESCRIPTIBLE EL “CAMPO SANTO DE YUNGAY”",01635/2021-CR,2022-04-06T00:00:00.000-0500,EN COMISIÓN,"PROPONE DECLARAR INTANGIBLE, INALIENABLE E IMPRESCRIPTIBLE EL “CAMPO SANTO DE YUNGAY”.","Portalatino Ávalos, Kelly Roxana; Gonza Castillo, Américo; Quispe Mamani, Wilson Rusbel; Quito Sarmiento, Bernardo Jaime; Palacios Huamán, Margot; Taipe Coronado, María Elizabeth; Cerrón Rojas, Waldemar José",Congreso,"Descentralización, Regionalización, Gobiernos Locales y Modernización de la Gestión del Estado",2021-2026,Segunda Legislatura Ordinaria 2021,"PROPONE DECLARAR INTANGIBLE, INALIENABLE E IMPRESCRIPTIBLE EL “CAMPO SANTO DE YUNGAY”....",2021,2025-09-17T15:28:21.904712
gay,[],https://wb2server.congreso.gob.pe/spley-portal/#/expediente/main/2021/1632,Ley que transfiere la propiedad del Fundo Santa Catalina y restituye la posesión y administración a favor de la municipalidad provincial de Yugay,01632/2021-CR,2022-04-05T00:00:00.000-0500,EN COMISIÓN,Propone transferir la propiedad del Fundo Santa Catalina y restituye la posesión y administración a favor de la municipalidad provincial de Yugay.,"Camones Soriano, Lady Mercedes; Julón Irigoín, Elva Edhit; Jáuregui Martínez de Aguayo, María de los Milagros Jackeline; Acuña Peralta, María Grimaneza; Acuña Peralta, Segundo Héctor; Soto Reyes, Alejandro; Salhuana Cavides, Eduardo; García Correa, Idelso Manuel",Congreso,"Descentralización, Regionalización, Gobiernos Locales y Modernización de la Gestión del Estado",2021-2026,Segunda Legislatura Ordinaria 2021,Propone transferir la propiedad del Fundo Santa Catalina y restituye la posesión y administración a favor de la municipalidad provincial de Yugay....,2021,2025-09-17T15:28:21.904735
gay,[],https://wb2server.congreso.gob.pe/spley-portal/#/expediente/main/2021/1615,"LEY QUE DECLARA INTANGIBLE, INALIENABLE E IMPRESCRIPTIBLE EL CAMPO SANTO DE YUNGAY",01615/2021-CR,2022-04-04T00:00:00.000-0500,EN COMISIÓN," PROPONE DECLARAR INTANGIBLE, INALIENABLE E IMPRESCRIPTIBLE EL CAMPO SANTO DE YUNGAY","Varas Meléndez, Elías Marcial; Cruz Mamani, Flavio; Bellido Ugarte, Guido; Marticorena Mendoza, Jorge Alfonso; Cutipa Ccama, Víctor Raúl; Tello Montes, Nivardo Edgar; Gutiérrez Ticona, Paul Silvio",Congreso,"Descentralización, Regionalización, Gobiernos Locales y Modernización de la Gestión del Estado",2021-2026,Segunda Legislatura Ordinaria 2021," PROPONE DECLARAR INTANGIBLE, INALIENABLE E IMPRESCRIPTIBLE EL CAMPO SANTO DE YUNGAY...",2021,2025-09-17T15:28:21.904777
gay,[],https://wb2server.congreso.gob.pe/spley-portal/#/expediente/main/2021/752,"LEY QUE DECLARA DE PREFERENTE INTERÉS NACIONAL Y DE NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE SAN ANTONIO EN LA PROVINCIA DE HUALGAYOC, DEPARTAMENTO DE CAJAMARCA.",00752/2021-CR,2021-11-17T00:00:00.000-0500,Publicada en el Diario Oficial El Peruano,"Propone declarar de preferente interés nacional y de necesidad pública la creación del distrito de San Antonio en la provincia de Hualgayoc, departamento de Cajamarca.",,Congreso-Actualización,"Descentralización, Regionalización, Gobiernos Locales y Modernización de la Gestión del Estado",2021-2026,Primera Legislatura Ordinaria 2021,"Propone declarar de preferente interés nacional y de necesidad pública la creación del distrito de San Antonio en la provincia de Hualgayoc, departamento de Cajamarca....",2021,2025-09-17T15:28:21.904804
identidad de género,[],https://wb2server.congreso.gob.pe/spley-portal/#/expediente/main/2021/5896,"LEY QUE PROHÍBE LOS ESFUERZOS QUE PRETENDAN CAMBIAR LA ORIENTACIÓN SEXUAL, IDENTIDAD DE GÉNERO O EXPRESIÓN DE GÉNERO O ATENTEN CONTRA LA LIBRE AUTODETERMINACIÓN DE LAS PERSONAS",05896/2023-CR,2023-09-12T00:00:00.000-0500,EN COMISIÓN,"PROPONE ESTABLECER EL MARCO LEGAL QUE PROHÍBE LOS ESFUERZOS DE CAMBIO DE LA ORIENTACIÓN SEXUAL, IDENTIDAD DE GÉNERO O EXPRESIÓN DE GÉNERO EL EJERCICIO O ATENTEN CONTRA LA LIBRE AUTODETERMINACIÓN DE LAS PERSONAS; GARANTIZANDO EL EJERCICIO PLENO DEL DERECHO A LA SALUD MENTAL SIN DISCRIMINACIÓN POR RAZONES DE ORIGEN, RAZA, RELIGIÓN, SEXO, ORIENTACIÓN SEXUAL, IDENTIDAD DE GÉNERO, EXPRESIÓN DE GÉNERO, EDAD, DISCAPACIDAD, IDENTIDAD ÉTNICA Y CULTURAL, CONDICIÓN ECONÓMICA, O DE CUALQUIER OTRA ÍNDOLE, DE TODAS LAS PERSONAS Y COMUNIDADES QUE SE ENCUENTREN EN TERRITORIO PERUANO, CONFORME A LO DISPUESTO POR EL ARTÍCULO 7 DE LA CONSTITUCIÓN POLÍTICA.
",,Congreso-Actualización,Justicia y Derechos Humanos; Salud y Población,2021-2026,Primera Legislatura Ordinaria 2023,"PROPONE ESTABLECER EL MARCO LEGAL QUE PROHÍBE LOS ESFUERZOS DE CAMBIO DE LA ORIENTACIÓN SEXUAL, IDENTIDAD DE GÉNERO O EXPRESIÓN DE GÉNERO EL EJERCICIO O ATENTEN CONTRA LA LIBRE AUTODETERMINACIÓN DE LA...",2021,2025-09-17T15:28:21.904857
identidad de género,[],https://wb2server.congreso.gob.pe/spley-portal/#/expediente/main/2021/2194,LEY DE IDENTIDAD DE GÉNERO,02194/2021-CR,2022-05-30T00:00:00.000-0500,EN COMISIÓN,Propone Ley de Identidad de Género.,,Congreso-Actualización,Constitución y Reglamento,2021-2026,Segunda Legislatura Ordinaria 2021,Propone Ley de Identidad de Género....,2021,2025-09-17T15:28:21.904879
mismo sexo,[],https://wb2server.congreso.gob.pe/spley-portal/#/expediente/main/2021/5584,LEY QUE ESTABLECE LAS UNIONES CIVILES ENTRE PAREJAS DEL MISMO SEXO,05584/2022-CR,2023-07-17T00:00:00.000-0500,EN COMISIÓN,PROPONE ESTABLECER LAS UNIONES CIVILES ENTRE PAREJAS DEL MISMO SEXO.,"Moyano Delgado, Martha Lupe; Morante Figari, Jorge Alberto; Guerra García Campos, Hernando; Olivos Martínez, Vivian; Alegría García, Arturo; Lizarzaburu Lizarzaburu, Juan Carlos Martin",Congreso,Constitución y Reglamento; Justicia y Derechos Humanos,2021-2026,Segunda Legislatura Ordinaria 2022,PROPONE ESTABLECER LAS UNIONES CIVILES ENTRE PAREJAS DEL MISMO SEXO....,2021,2025-09-17T15:28:21.904905
parejas del mismo sexo,[],https://wb2server.congreso.gob.pe/spley-portal/#/expediente/main/2021/5584,LEY QUE ESTABLECE LAS UNIONES CIVILES ENTRE PAREJAS DEL MISMO SEXO,05584/2022-CR,2023-07-17T00:00:00.000-0500,EN COMISIÓN,PROPONE ESTABLECER LAS UNIONES CIVILES ENTRE PAREJAS DEL MISMO SEXO.,"Moyano Delgado, Martha Lupe; Morante Figari, Jorge Alberto; Guerra García Campos, Hernando; Olivos Martínez, Vivian; Alegría García, Arturo; Lizarzaburu Lizarzaburu, Juan Carlos Martin",Congreso,Constitución y Reglamento; Justicia y Derechos Humanos,2021-2026,Segunda Legislatura Ordinaria 2022,PROPONE ESTABLECER LAS UNIONES CIVILES ENTRE PAREJAS DEL MISMO SEXO....,2021,2025-09-17T15:28:21.904933
matrimonio igualitario,[],https://wb2server.congreso.gob.pe/spley-portal/#/expediente/main/2021/5819,LEY DE MATRIMONIO IGUALITARIO,05819/2023-CR,2023-09-04T00:00:00.000-0500,EN COMISIÓN,PROPONE MODIFICAR EL ARTÍCULO 234 DEL CÓDIGO CIVIL.,"Paredes Piqué, Susel Ana María; Bazán Narro, Sigrid Tesoro; Cortez Aguirre, Isabel; Reymundo Mercado, Edgard Cornelio; Sánchez Palomino, Roberto Helbert; Kamiche Morante, Luis Roberto; Luque Ibarra, Ruth",Congreso,Constitución y Reglamento; Justicia y Derechos Humanos,2021-2026,Primera Legislatura Ordinaria 2023,PROPONE MODIFICAR EL ARTÍCULO 234 DEL CÓDIGO CIVIL....,2021,2025-09-17T15:28:21.904962
matrimonio igualitario,[],https://wb2server.congreso.gob.pe/spley-portal/#/expediente/main/2021/525,Ley de Matrimonio Igualitario,00525/2021-CR,2021-10-22T00:00:00.000-0500,EN COMISIÓN,Propone modificar el artículo 234 del Código Civil.,"Luque Ibarra, Ruth; Reymundo Mercado, Edgard Cornelio; Cortez Aguirre, Isabel; Bazán Narro, Sigrid Tesoro; Málaga Trillo, George Edward; Pablo Medina, Flor Aidee; Paredes Piqué, Susel Ana María; Alcarraz Agüero, Yorel Kira",Congreso,Justicia y Derechos Humanos,2021-2026,Primera Legislatura Ordinaria 2021,Propone modificar el artículo 234 del Código Civil....,2021,2025-09-17T15:28:21.904994
LGTB,[],https://wb2server.congreso.gob.pe/spley-portal/#/expediente/main/2021/4191,LEY QUE INCORPORA EL ARTÍCULO 323.A EN EL DECRETO LEGISLATIVO N° 635 QUE APRUEBA EL CÓDIGO PENAL PERUANO PARA FORTALECER LA PROTECCIÓN DE LAS PERSONAS CON DISCAPACIDAD Y LGTBIQ+ DE LA DISCRIMINACIÓN E INCITACIÓN A LA DISCRIMINACIÓN SEGUIDA DE VIOLENCIA,04191/2022-CR,2023-02-07T00:00:00.000-0500,EN COMISIÓN,PROPONE INCORPORAR EL ARTÍCULO 323.A EN EL DECRETO LEGISLATIVO N° 635 QUE APRUEBA EL CÓDIGO PENAL PERUANO PARA FORTALECER LA PROTECCIÓN DE LAS PERSONAS CON DISCAPACIDAD Y LGTBIQ+ DE LA DISCRIMINACIÓN E INCITACIÓN A LA DISCRIMINACIÓN SEGUIDA DE VIOLENCIA.,"Kamiche Morante, Luis Roberto; Limachi Quispe, Nieves Esmeralda; Echeverría Rodríguez, Hamlet; Bermejo Rojas, Guillermo; Chávez Chino, Betssy Betzabet",Congreso,Justicia y Derechos Humanos; Inclusión Social y Personas con Discapacidad,2021-2026,Primera Legislatura Ordinaria 2022,PROPONE INCORPORAR EL ARTÍCULO 323.A EN EL DECRETO LEGISLATIVO N° 635 QUE APRUEBA EL CÓDIGO PENAL PERUANO PARA FORTALECER LA PROTECCIÓN DE LAS PERSONAS CON DISCAPACIDAD Y LGTBIQ+ DE LA DISCRIMINACIÓN ...,2021,2025-09-17T15:28:21.905024
LGTB,[],https://wb2server.congreso.gob.pe/spley-portal/#/expediente/main/2021/3575,LEY QUE FORTALECE LA PROTECCIÓN DE LOS DERECHOS DE LAS PERSONAS CON DISCAPACIDAD E INTEGRANTES DE LA POBLACIÓN LGTBIQ+ EN LOS CONTROLES DE IDENTIFICACIÓN POLICIAL Y CONTROLES POLICIALES PÚBLICOS REALIZADOS POR LA POLICÍA NACIONAL DEL PERÚ,03575/2022-CR,2022-11-17T00:00:00.000-0500,DICTAMEN,PROPONE FORTALECER LA PROTECCIÓN DE LOS DERECHOS DE LAS PERSONAS CON DISCAPACIDAD E INTEGRANTES DE LA POBLACIÓN LGTBIQ+ EN LOS CONTROLES DE IDENTIFICACIÓN POLICIAL Y CONTROLES POLICIALES PÚBLICOS REALIZADOS POR LA POLICÍA NACIONAL DEL PERÚ.,"Kamiche Morante, Luis Roberto; Limachi Quispe, Nieves Esmeralda; Echeverría Rodríguez, Hamlet; Chávez Chino, Betssy Betzabet; Bermejo Rojas, Guillermo",Congreso,Justicia y Derechos Humanos,2021-2026,Primera Legislatura Ordinaria 2022,PROPONE FORTALECER LA PROTECCIÓN DE LOS DERECHOS DE LAS PERSONAS CON DISCAPACIDAD E INTEGRANTES DE LA POBLACIÓN LGTBIQ+ EN LOS CONTROLES DE IDENTIFICACIÓN POLICIAL Y CONTROLES POLICIALES PÚBLICOS REAL...,2021,2025-09-17T15:28:21.905045
