search_term_used,found_terms,url,title,law_number,date,status,summary,authors,proponent,committees,period,legislature,content_snippet,year,scraped_at
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/1769c3d589e55bc3052573a7007862e0?OpenDocument&Highlight=0,uni%C3%B3n,civil",RENIEC:L.26497/CADUCIDAD DEL DNI Y PLANES TARIFARIOS,01931/2007-CR,04/12/2007,Archivo,"Propone modificar el artículo 37º e incorporar la Sexta Disposición Complementaria a la Ley Nº 26497, Ley Orgánica del Registro Nacional de Identificación y Estado Civil - RENIEC, referente a fijar la caducidad del DNI y normar los planes tarifarios.","Anaya Oropeza  José Oriol,Nájar Kokally  Roger,León Minaya  Elizabeth,Gutierrez Cueva  Alvaro Gonzalo,Saldaña Tovar  José,Vega Antonio  José Alejandro",Congreso,Constitución y Reglamento,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2007,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01931/2007-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2007
núm",2006-2011,2025-09-17T19:48:56.862505
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/1769C3D589E55BC3052573A7007862E0?opendocument,RENIEC:L.26497/CADUCIDAD DEL DNI Y PLANES TARIFARIOS,01931/2007-CR,04/12/2007,Archivo,"Propone modificar el artículo 37º e incorporar la Sexta Disposición Complementaria a la Ley Nº 26497, Ley Orgánica del Registro Nacional de Identificación y Estado Civil - RENIEC, referente a fijar la caducidad del DNI y normar los planes tarifarios.","Anaya Oropeza  José Oriol,Nájar Kokally  Roger,León Minaya  Elizabeth,Gutierrez Cueva  Alvaro Gonzalo,Saldaña Tovar  José,Vega Antonio  José Alejandro",Congreso,Constitución y Reglamento,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2007,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01931/2007-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2007
núm",2006-2011,2025-09-17T19:48:58.478735
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/b8d89a628031944a05257352006e9a04?OpenDocument&Highlight=0,uni%C3%B3n,civil",PENSIONES:D.L.19990/RECONOCE PENSIÓN DE VIUDEZ A UNIÓN DE HECHO,01582/2007-CR,07/09/2007,Dictamen,"Propone modificar el artículo 53º del Dec. Ley Nº 19990, referente a reconocer como beneficiarios de Pensión de Viudez, al conviviente que haya mantenido una Unión de Hecho según lo previsto en el artículo 326º del Código Civil.","Robles López  Daniel,Macedo Sánchez  José,Mendoza del Solar  Lourdes,Carrasco Távara  José Carlos,Huerta Díaz  Anibal Ovidio,Calderón Castro  Wilder Félix,Balta Salazar  María Helvezia,Flores Torres  Jorge León,Herrera Pumayauli  Julio Roberto,Salazar Leguía  Fabiola,Pastor Valdivieso  Aurelio,Vargas Fernández  José Augusto,Guevara Trelles  Miguel Luis,Núñez Román  Edgar,Wilson Ugarte Luis Daniel,Rodriguez Zavaleta  Elías Nicolás,Vílchez Yucra  Nidia Ruth,Rebaza Martell  Alejandro Arturo",Congreso,Seguridad Social,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2007,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01582/2007-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2007
núm",2006-2011,2025-09-17T19:49:00.216309
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/B8D89A628031944A05257352006E9A04?opendocument,PENSIONES:D.L.19990/RECONOCE PENSIÓN DE VIUDEZ A UNIÓN DE HECHO,01582/2007-CR,07/09/2007,Dictamen,"Propone modificar el artículo 53º del Dec. Ley Nº 19990, referente a reconocer como beneficiarios de Pensión de Viudez, al conviviente que haya mantenido una Unión de Hecho según lo previsto en el artículo 326º del Código Civil.","Robles López  Daniel,Macedo Sánchez  José,Mendoza del Solar  Lourdes,Carrasco Távara  José Carlos,Huerta Díaz  Anibal Ovidio,Calderón Castro  Wilder Félix,Balta Salazar  María Helvezia,Flores Torres  Jorge León,Herrera Pumayauli  Julio Roberto,Salazar Leguía  Fabiola,Pastor Valdivieso  Aurelio,Vargas Fernández  José Augusto,Guevara Trelles  Miguel Luis,Núñez Román  Edgar,Wilson Ugarte Luis Daniel,Rodriguez Zavaleta  Elías Nicolás,Vílchez Yucra  Nidia Ruth,Rebaza Martell  Alejandro Arturo",Congreso,Seguridad Social,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2007,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01582/2007-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2007
núm",2006-2011,2025-09-17T19:49:01.929516
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/135e60275f0d9d02052572e4007b1ac8?OpenDocument&Highlight=0,uni%C3%B3n,civil",HUASAHUASI:ADJUDICAR TERRENO PARA PROGRAMA ARTESANAL...,01334/2006-CR,23/05/2007,Archivo,"Propone declarar de necesidad y utilidad pública, la desafectación y adjudicación en venta directa a favor de la Asociación Civil denominado Programa Artesanal, Industrial y Habitacional de Huasahuasi - PAIHT HUASAHUASI, ubicado en el distrito de Ancón, provincia y departamento de Lima.","Silva Díaz  Juvenal Sabino,Serna Guzmán  Isaac Fredy,Maslucán Culqui  José Alfonso,Estrada Choque  Aldo Vladimiro,Vásquez Rodríguez  Rafael,Abugattás Majluf  Daniel Fernando",Congreso,Vivienda y Construcción,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01334/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:03.649824
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/135E60275F0D9D02052572E4007B1AC8?opendocument,HUASAHUASI:ADJUDICAR TERRENO PARA PROGRAMA ARTESANAL...,01334/2006-CR,23/05/2007,Archivo,"Propone declarar de necesidad y utilidad pública, la desafectación y adjudicación en venta directa a favor de la Asociación Civil denominado Programa Artesanal, Industrial y Habitacional de Huasahuasi - PAIHT HUASAHUASI, ubicado en el distrito de Ancón, provincia y departamento de Lima.","Silva Díaz  Juvenal Sabino,Serna Guzmán  Isaac Fredy,Maslucán Culqui  José Alfonso,Estrada Choque  Aldo Vladimiro,Vásquez Rodríguez  Rafael,Abugattás Majluf  Daniel Fernando",Congreso,Vivienda y Construcción,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01334/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:05.375425
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/8d8632476af43f5d052572d0005de3c0?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓDIGO:PROCESAL CIVIL/CREAR LA COMISIÓN REVISORA DEL...,01262/2006-CR,03/05/2007,Archivo,Propone crear la Comisión Revisora del Código Procesal Civil.,"Beteta Rubín  Karina Juliza,Estrada Choque  Aldo Vladimiro,Escudero Casquino  Francisco Alberto,Saldaña Tovar  José,Sucari Cari  Margarita Teodora,Anaya Oropeza  José Oriol",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01262/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:07.005981
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/8D8632476AF43F5D052572D0005DE3C0?opendocument,CÓDIGO:PROCESAL CIVIL/CREAR LA COMISIÓN REVISORA DEL...,01262/2006-CR,03/05/2007,Archivo,Propone crear la Comisión Revisora del Código Procesal Civil.,"Beteta Rubín  Karina Juliza,Estrada Choque  Aldo Vladimiro,Escudero Casquino  Francisco Alberto,Saldaña Tovar  José,Sucari Cari  Margarita Teodora,Anaya Oropeza  José Oriol",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01262/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:08.629810
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/d769c8b497358deb052572c90078cfa9?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓDIGO:PROCESAL CIVIL 350º/PROCESOS JUDICIALES SOBRE ALIMENTOS,01247/2006-CR,26/04/2007,Publicado El Peruano,"Propone modificar el artículo 350º del Código Procesal Civil, referente a establecer la improcedencia del abandono en los procesos judiciales sobre alimentos.","Venegas Mello  Rosa María,Anaya Oropeza  José Oriol,León Minaya  Elizabeth,Cabrera Campos  Werner,Mekler Neiman  Isaac,Luizar Obregón  Oswaldo,Saldaña Tovar  José,Cajahuanca Rosales  Yaneth,Zeballos Gámez  Washington",Congreso,Mujer y Desarrollo Social; Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01247/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:10.356457
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/D769C8B497358DEB052572C90078CFA9?opendocument,CÓDIGO:PROCESAL CIVIL 350º/PROCESOS JUDICIALES SOBRE ALIMENTOS,01247/2006-CR,26/04/2007,Publicado El Peruano,"Propone modificar el artículo 350º del Código Procesal Civil, referente a establecer la improcedencia del abandono en los procesos judiciales sobre alimentos.","Venegas Mello  Rosa María,Anaya Oropeza  José Oriol,León Minaya  Elizabeth,Cabrera Campos  Werner,Mekler Neiman  Isaac,Luizar Obregón  Oswaldo,Saldaña Tovar  José,Cajahuanca Rosales  Yaneth,Zeballos Gámez  Washington",Congreso,Mujer y Desarrollo Social; Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01247/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:12.299879
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/ecf67c33b65e872f052572bc005d19ee?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓDIGO:PROCESAL CIVIL 656º/EMBARGO EN FORMA DE INSCRIPCIÓN,01203/2006-CR,12/04/2007,En comisión,"Propone modificar el artículo 656º del Código Procesal Civil, referente al embargo en forma de inscripción.","Estrada Choque  Aldo Vladimiro,Espinoza Ramos  Eduardo,Urquizo Maggia  José Antonio,Sucari Cari  Margarita Teodora,León Minaya  Elizabeth,Cánepa la Cotera  Carlos Alberto,Escudero Casquino  Francisco Alberto,Saldaña Tovar  José",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01203/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:13.920120
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/ECF67C33B65E872F052572BC005D19EE?opendocument,CÓDIGO:PROCESAL CIVIL 656º/EMBARGO EN FORMA DE INSCRIPCIÓN,01203/2006-CR,12/04/2007,En comisión,"Propone modificar el artículo 656º del Código Procesal Civil, referente al embargo en forma de inscripción.","Estrada Choque  Aldo Vladimiro,Espinoza Ramos  Eduardo,Urquizo Maggia  José Antonio,Sucari Cari  Margarita Teodora,León Minaya  Elizabeth,Cánepa la Cotera  Carlos Alberto,Escudero Casquino  Francisco Alberto,Saldaña Tovar  José",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01203/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:15.640575
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/60a5f93743f4da75052572a400595c76?OpenDocument&Highlight=0,uni%C3%B3n,civil","REFORMA CONST.176º AL 187º/ORGANIZACIÓN ELECTORAL,RENIEC",01102/2006-CR,20/03/2007,Orden del Día,"Propone modificar el Capítulo XIII del Título IV de la Constitución, sobre la Organización Electoral  y el Registro Nacional de Identificación y Estado Civil - RENIEC.","Mayorga Miranda  Víctor Ricardo,Espinoza Ramos  Eduardo,Cánepa la Cotera  Carlos Alberto,Vega Antonio  José Alejandro,León Zapata  Antonio,Serna Guzmán  Isaac Fredy",Congreso,Constitución y Reglamento,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01102/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:17.264380
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/60A5F93743F4DA75052572A400595C76?opendocument,"REFORMA CONST.176º AL 187º/ORGANIZACIÓN ELECTORAL,RENIEC",01102/2006-CR,20/03/2007,Orden del Día,"Propone modificar el Capítulo XIII del Título IV de la Constitución, sobre la Organización Electoral  y el Registro Nacional de Identificación y Estado Civil - RENIEC.","Mayorga Miranda  Víctor Ricardo,Espinoza Ramos  Eduardo,Cánepa la Cotera  Carlos Alberto,Vega Antonio  José Alejandro,León Zapata  Antonio,Serna Guzmán  Isaac Fredy",Congreso,Constitución y Reglamento,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01102/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:18.979558
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/7d52c596ab529928052572a3005bfa7c?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓDIGO:CIVIL 326º/UNIÓN DE HECHO,01099/2006-CP,16/03/2007,En comisión,"Propone modificar el artículo 326º del Código Civil, Unión de Hecho, en el sentido de añadir el derecho de los convivientes a cambiar el régimen patrimonial, después que la declaración de hecho haya sido inscrita.-",,Colegios Profesionales,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01099/2006-cp ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:20.603442
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/7D52C596AB529928052572A3005BFA7C?opendocument,CÓDIGO:CIVIL 326º/UNIÓN DE HECHO,01099/2006-CP,16/03/2007,En comisión,"Propone modificar el artículo 326º del Código Civil, Unión de Hecho, en el sentido de añadir el derecho de los convivientes a cambiar el régimen patrimonial, después que la declaración de hecho haya sido inscrita.-",,Colegios Profesionales,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01099/2006-cp ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:22.218931
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/0708bc3eddc4ca31052572a000545016?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓDIGO:PROCESAL CIVIL 51º,323º,OTROS/ACTA PREVIA DE CONCILIACIÓN",01093/2006-CR,15/03/2007,Dictamen Negativo,"Propone modificar los artículos 51º, 323º, 424º, 425º, 428º, 429º, 432º, 433º, 435º y 440º del Código Procesal Civil, referente a establecer el Acta Previa de Conciliación para inicio de procesos judiciales civiles.-","Beteta Rubín  Karina Juliza,Espinoza Ramos  Eduardo,Serna Guzmán  Isaac Fredy,Reymundo Mercado  Edgard Cornelio,Escudero Casquino  Francisco Alberto,Estrada Choque  Aldo Vladimiro",Congreso,Justicia y Derechos Humanos; Descentralización  Regionalización  Gobiernos Locales y Modernización de la Gestión del Estado,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01093/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:23.848697
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/0708BC3EDDC4CA31052572A000545016?opendocument,"CÓDIGO:PROCESAL CIVIL 51º,323º,OTROS/ACTA PREVIA DE CONCILIACIÓN",01093/2006-CR,15/03/2007,Dictamen Negativo,"Propone modificar los artículos 51º, 323º, 424º, 425º, 428º, 429º, 432º, 433º, 435º y 440º del Código Procesal Civil, referente a establecer el Acta Previa de Conciliación para inicio de procesos judiciales civiles.-","Beteta Rubín  Karina Juliza,Espinoza Ramos  Eduardo,Serna Guzmán  Isaac Fredy,Reymundo Mercado  Edgard Cornelio,Escudero Casquino  Francisco Alberto,Estrada Choque  Aldo Vladimiro",Congreso,Justicia y Derechos Humanos; Descentralización  Regionalización  Gobiernos Locales y Modernización de la Gestión del Estado,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01093/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:25.571536
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/aeabe9f2586028d50525729e0056d027?OpenDocument&Highlight=0,uni%C3%B3n,civil",PODER JUDICIAL:M.PÚBLICO/PARTICIPACIÓN SOC.CIVIL EN ÓRGANOS DE...,01078/2006-CR,13/03/2007,Orden del Día,Propone precisar alcances a la Ley de Participación de la Sociedad Civil en los Órganos de Control del Poder Judicial y del Ministerio Público.,"Mayorga Miranda  Víctor Ricardo,León Minaya  Elizabeth,Espinoza Ramos  Eduardo,Cabrera Campos  Werner,Serna Guzmán  Isaac Fredy,Reymundo Mercado  Edgard Cornelio,Vega Antonio  José Alejandro,Nájar Kokally  Roger",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01078/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:27.199358
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/AEABE9F2586028D50525729E0056D027?opendocument,PODER JUDICIAL:M.PÚBLICO/PARTICIPACIÓN SOC.CIVIL EN ÓRGANOS DE...,01078/2006-CR,13/03/2007,Orden del Día,Propone precisar alcances a la Ley de Participación de la Sociedad Civil en los Órganos de Control del Poder Judicial y del Ministerio Público.,"Mayorga Miranda  Víctor Ricardo,León Minaya  Elizabeth,Espinoza Ramos  Eduardo,Cabrera Campos  Werner,Serna Guzmán  Isaac Fredy,Reymundo Mercado  Edgard Cornelio,Vega Antonio  José Alejandro,Nájar Kokally  Roger",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01078/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:28.917189
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/cb07a9557ee8bc0c052572980060c4d5?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓDIGO:PROCESAL CIVIL 657º/EMBARGO EN FORMA DE RETENCIÓN,01047/2006-CR,07/03/2007,En comisión,"Propone modificar el artículo 657º del Código Procesal Civil, referente al embargo en forma de retención.","Urquizo Maggia  José Antonio,Nájar Kokally  Roger,Ruiz Delgado  Miró,León Zapata  Antonio,Saldaña Tovar  José,Maslucán Culqui  José Alfonso",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01047/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:30.857927
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/CB07A9557EE8BC0C052572980060C4D5?opendocument,CÓDIGO:PROCESAL CIVIL 657º/EMBARGO EN FORMA DE RETENCIÓN,01047/2006-CR,07/03/2007,En comisión,"Propone modificar el artículo 657º del Código Procesal Civil, referente al embargo en forma de retención.","Urquizo Maggia  José Antonio,Nájar Kokally  Roger,Ruiz Delgado  Miró,León Zapata  Antonio,Saldaña Tovar  José,Maslucán Culqui  José Alfonso",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Segunda Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 01047/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.segunda legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:32.581101
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/7205552ed6c570280525727d0003d85f?OpenDocument&Highlight=0,uni%C3%B3n,civil",AVIACIÓN CIVIL: L.28404/MODIFICA ART° 5/LEY DE SEGURIDAD DE LA ...,00962/2006-CR,08/02/2007,Archivo,"Propone modificar el artículo 5° de la Ley núm. 28404, Ley de Seguridad de la Aviación Civil, referente a la Seguridad Aeroportuaria dentro del Sistema de Defensa Nacional.","Vega Antonio  José Alejandro,Maslucán Culqui  José Alfonso,Anaya Oropeza  José Oriol,León Minaya  Elizabeth,Urquizo Maggia  José Antonio,Espinoza Ramos  Eduardo,Escudero Casquino  Francisco Alberto,Abugattás Majluf  Daniel Fernando,Venegas Mello  Rosa María,Sucari Cari  Margarita Teodora,Estrada Choque  Aldo Vladimiro,Nájar Kokally  Roger",Congreso,Transportes y Comunicaciones,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 00962/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:34.214675
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/debusqueda/7205552ED6C570280525727D0003D85F?opendocument,AVIACIÓN CIVIL: L.28404/MODIFICA ART° 5/LEY DE SEGURIDAD DE LA ...,00962/2006-CR,08/02/2007,Archivo,"Propone modificar el artículo 5° de la Ley núm. 28404, Ley de Seguridad de la Aviación Civil, referente a la Seguridad Aeroportuaria dentro del Sistema de Defensa Nacional.","Vega Antonio  José Alejandro,Maslucán Culqui  José Alfonso,Anaya Oropeza  José Oriol,León Minaya  Elizabeth,Urquizo Maggia  José Antonio,Espinoza Ramos  Eduardo,Escudero Casquino  Francisco Alberto,Abugattás Majluf  Daniel Fernando,Venegas Mello  Rosa María,Sucari Cari  Margarita Teodora,Estrada Choque  Aldo Vladimiro,Nájar Kokally  Roger",Congreso,Transportes y Comunicaciones,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 00962/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:35.833155
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2006.nsf/e7414acd4ff8d62b05256cdf006c92bb/27a99ad4b1c8444205257274007e98a3?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓDIGO:CIVIL 382º/PROHIBICIÓN DE PLURALIDAD DE ADOPTANTES,00943/2006-CR,31/01/2007,En comisión,"Propone modificar el artículo 382º del Código Civil, referente a que nadie puede ser adoptado por más de una persona, a no ser por los cónyuges o por parejas que conformen una unión de hecho, que reúna las condiciones establecidas en el artículo 326º del Código Civil.","Cuculiza Torre  Luisa María,Fujimori Higuchi  Keiko Sofía,De la Cruz Vásquez  Oswaldo,Chacón de Vettori  Cecilia Isabel,Reggiardo Barreto  Renzo Andrés,Pando Córdova  Ricardo,Reátegui Flores  Rolando",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2006- 2011,Primera Legislatura Ordinaria 2006,"


seguimiento
>

>






ficha de seguimiento, ""proyecto de ley 00943/2006-cr ""
  ver expediente digital  


período:periodo de gobierno 2006- 2011.legislatura:.primera legislatura ordinaria 2006
núm",2006-2011,2025-09-17T19:49:37.455405
