search_term_used,found_terms,url,title,law_number,date,status,summary,authors,proponent,committees,period,legislature,content_snippet,year,scraped_at
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/a2456c0b2b8f6105052586d900564189/7fde52aff2029905052583850063b206?OpenDocument&Highlight=0,uni%C3%B3n,civil",LEY QUE INCORPORA AL PERSONAL CIVIL NOMBRADO DE LA ESPECIALIDAD DE MÚSICO DE LA POLICÍA NACIONAL DEL PERÚ EN LA CATEGORÍA DE SUBOFICIALES DE SERVICIOS Y REGULA EL ASPECTO PREVISIONAL,04432/2014-CR,16/04/2015,En comisión,Propone incorporar al personal civil nombrado de la especialidad de Músico de la Policía Nacional del Perú en la categoría de Suboficiales de servicios y establecer las normas y procedimientos que regulan los aspectos relacionados al sistema previsional y otorgamiento del grado.,"Lescano Ancieta  Yonhy ,Merino De Lama  Manuel,Inga Vasquez  Leonardo Agustin,Mavila Leon  Rosa Delsa,Mendoza Frisch  Veronika Fanny,Yovera Flores  Alejandro",Congreso,"Defensa Nacional, Orden Interno, Desarrollo Alternativo y Lucha contra la Drogas",Periodo de Gobierno 2011 - 2016.,Segunda Legislatura Ordinaria 2014,"


seguimiento










ficha de seguimiento, ""proyecto de ley 04432/2014-cr ""


 ver expediente digital   

período:periodo de gobierno 2011 - 2016.
legislatura:segunda legislatura ordinaria 2014
fe",2011-2016,2025-09-17T21:00:15.096865
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/debusqueda2/7FDE52AFF2029905052583850063B206?opendocument,LEY QUE INCORPORA AL PERSONAL CIVIL NOMBRADO DE LA ESPECIALIDAD DE MÚSICO DE LA POLICÍA NACIONAL DEL PERÚ EN LA CATEGORÍA DE SUBOFICIALES DE SERVICIOS Y REGULA EL ASPECTO PREVISIONAL,04432/2014-CR,16/04/2015,En comisión,Propone incorporar al personal civil nombrado de la especialidad de Músico de la Policía Nacional del Perú en la categoría de Suboficiales de servicios y establecer las normas y procedimientos que regulan los aspectos relacionados al sistema previsional y otorgamiento del grado.,"Lescano Ancieta  Yonhy ,Merino De Lama  Manuel,Inga Vasquez  Leonardo Agustin,Mavila Leon  Rosa Delsa,Mendoza Frisch  Veronika Fanny,Yovera Flores  Alejandro",Congreso,"Defensa Nacional, Orden Interno, Desarrollo Alternativo y Lucha contra la Drogas",Periodo de Gobierno 2011 - 2016.,Segunda Legislatura Ordinaria 2014,"


seguimiento










ficha de seguimiento, ""proyecto de ley 04432/2014-cr ""


 ver expediente digital   

período:periodo de gobierno 2011 - 2016.
legislatura:segunda legislatura ordinaria 2014
fe",2011-2016,2025-09-17T21:00:17.239382
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/a2456c0b2b8f6105052586d900564189/c88ac3a02e7d705a052583850063b073?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓDIGO:CIVIL  1117/ACCIÓN PERSONAL Y ACCIÓN REAL DEL ACREEDOR,04175/2014-CR,10/02/2015,En comisión,"Propone modificar el artículo 1117 del Código Civil, sobre acción personal y acción real del acreedor","Portugal Catacora  Mariano Eutropio,Falconi Picardo  Marco Tulio,Lewis Del Alcazar  Norman David,Monterola Abregu  Wuilian Alfonso",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2011 - 2016.,Primera Legislatura Ordinaria 2014,"


seguimiento










ficha de seguimiento, ""proyecto de ley 04175/2014-cr ""


 ver expediente digital   

período:periodo de gobierno 2011 - 2016.
legislatura:primera legislatura ordinaria 2014
fe",2011-2016,2025-09-17T21:00:18.708745
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/debusqueda2/C88AC3A02E7D705A052583850063B073?opendocument,CÓDIGO:CIVIL  1117/ACCIÓN PERSONAL Y ACCIÓN REAL DEL ACREEDOR,04175/2014-CR,10/02/2015,En comisión,"Propone modificar el artículo 1117 del Código Civil, sobre acción personal y acción real del acreedor","Portugal Catacora  Mariano Eutropio,Falconi Picardo  Marco Tulio,Lewis Del Alcazar  Norman David,Monterola Abregu  Wuilian Alfonso",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2011 - 2016.,Primera Legislatura Ordinaria 2014,"


seguimiento










ficha de seguimiento, ""proyecto de ley 04175/2014-cr ""


 ver expediente digital   

período:periodo de gobierno 2011 - 2016.
legislatura:primera legislatura ordinaria 2014
fe",2011-2016,2025-09-17T21:00:20.186549
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/a2456c0b2b8f6105052586d900564189/b602e6c0b549320e052583850063af69?OpenDocument&Highlight=0,uni%C3%B3n,civil",CÓDIGO:PROCESAL CIVIL 724/EJECUCIÓN DEL SALDO DEUDOR,04005/2014-CR,20/11/2014,En comisión,Propone modificar el artículo 724 del Código Procesal Civil sobre ejecución del saldo deudor,"Portugal Catacora  Mariano Eutropio,Lay Sun  Humberto,Falconi Picardo  Marco Tulio,Lewis Del Alcazar  Norman David",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2011 - 2016.,Primera Legislatura Ordinaria 2014,"


seguimiento










ficha de seguimiento, ""proyecto de ley 04005/2014-cr ""


 ver expediente digital   

período:periodo de gobierno 2011 - 2016.
legislatura:primera legislatura ordinaria 2014
fe",2011-2016,2025-09-17T21:00:21.664866
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/debusqueda2/B602E6C0B549320E052583850063AF69?opendocument,"Ley 04005/2014-CR """,04005/2014-CR,N/A,Dictamen,Propone modificar el artĒculo 724 del C¾digo Procesal Civil sobre ejecuci¾n del saldo deudor,"Portugal Catacora  Mariano Eutropio,Lay Sun  Humberto,Falconi Picardo  Marco Tulio,Lewis Del Alcazar  Norman David",Congreso,Justicia y Derechos Humanos,,Primera Legislatura Ordinaria 2014,"


seguimiento










ficha de seguimiento, ""proyecto de ley 04005/2014-cr ""


 ver expediente digital   

perēodo:periodo de gobierno 2011 - 2016.
legislatura:primera legislatura ordinaria 2014
fe",2011-2016,2025-09-17T21:00:23.138916
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/a2456c0b2b8f6105052586d900564189/99630476aa3ae75c052583850063af2f?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓDIGO CIVIL 364,396,368,400/IMPUGNACIÓN Y RECONOCIMIENTO DE  PATERNIDAD DE MUJER CASADA",03968/2014-CR,12/11/2014,En comisión,"Propone modificar los artículos 364, 396 y 400 del Código Civil, sobre impugnación y reconocimiento de paternidad de mujer casada.","Falconi Picardo  Marco Tulio,Lay Sun  Humberto,Lewis Del Alcazar  Norman David,Portugal Catacora  Mariano Eutropio",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2011 - 2016.,Primera Legislatura Ordinaria 2014,"


seguimiento










ficha de seguimiento, ""proyecto de ley 03968/2014-cr ""


 ver expediente digital   

período:periodo de gobierno 2011 - 2016.
legislatura:primera legislatura ordinaria 2014
fe",2011-2016,2025-09-17T21:00:24.717030
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/debusqueda2/99630476AA3AE75C052583850063AF2F?opendocument,"CÓDIGO CIVIL 364,396,368,400/IMPUGNACIÓN Y RECONOCIMIENTO DE  PATERNIDAD DE MUJER CASADA",03968/2014-CR,12/11/2014,En comisión,"Propone modificar los artículos 364, 396 y 400 del Código Civil, sobre impugnación y reconocimiento de paternidad de mujer casada.","Falconi Picardo  Marco Tulio,Lay Sun  Humberto,Lewis Del Alcazar  Norman David,Portugal Catacora  Mariano Eutropio",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2011 - 2016.,Primera Legislatura Ordinaria 2014,"


seguimiento










ficha de seguimiento, ""proyecto de ley 03968/2014-cr ""


 ver expediente digital   

período:periodo de gobierno 2011 - 2016.
legislatura:primera legislatura ordinaria 2014
fe",2011-2016,2025-09-17T21:00:27.198387
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/a2456c0b2b8f6105052586d900564189/9f30f8fc64896c01052583850063a841?OpenDocument&Highlight=0,uni%C3%B3n,civil",LEY QUE ESTABLECE EL DERECHO A LOS SUBSIDIOS POR FALLECIMIENTO Y PÓSTUMO A FAVOR DE LAS UNIONES DE HECHO PROPIAS DEL PERSONAL DE LAS FUERZAS ARMADAS Y DE LA POLICÍA NACIONAL DEL PERÚ,02838/2013-CR,30/10/2013,En comisión,"Establece que los convivientes cuya unión de hecho cumpla con los requisitos establecidos en el artículo 326 del Código Civil y se encuentre vigente al momento del fallecimiento del causante, son beneficiarios de los subsidios por fallecimiento y póstumo establecidos en el Decreto Legislativo 1132, ...","Tubino Arias Schreiber  Carlos Mario Del Carmen,Aguinaga Recuenco  Alejandro Aurelio,Tapia Bernal  Segundo Leocadio,Pariona Galindo  Federico,Diaz Dios  Juan Jose,Gagó Perez  Julio César",Congreso,"Defensa Nacional, Orden Interno, Desarrollo Alternativo y Lucha contra la Drogas",Periodo de Gobierno 2011 - 2016.,Primera Legislatura Ordinaria 2013,"


seguimiento










ficha de seguimiento, ""proyecto de ley 02838/2013-cr ""


 ver expediente digital   

período:periodo de gobierno 2011 - 2016.
legislatura:primera legislatura ordinaria 2013
fe",2011-2016,2025-09-17T21:00:28.793405
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/debusqueda2/9F30F8FC64896C01052583850063A841?opendocument,LEY QUE ESTABLECE EL DERECHO A LOS SUBSIDIOS POR FALLECIMIENTO Y PÓSTUMO A FAVOR DE LAS UNIONES DE HECHO PROPIAS DEL PERSONAL DE LAS FUERZAS ARMADAS Y DE LA POLICÍA NACIONAL DEL PERÚ,02838/2013-CR,30/10/2013,En comisión,"Establece que los convivientes cuya unión de hecho cumpla con los requisitos establecidos en el artículo 326 del Código Civil y se encuentre vigente al momento del fallecimiento del causante, son beneficiarios de los subsidios por fallecimiento y póstumo establecidos en el Decreto Legislativo 1132, ...","Tubino Arias Schreiber  Carlos Mario Del Carmen,Aguinaga Recuenco  Alejandro Aurelio,Tapia Bernal  Segundo Leocadio,Pariona Galindo  Federico,Diaz Dios  Juan Jose,Gagó Perez  Julio César",Congreso,"Defensa Nacional, Orden Interno, Desarrollo Alternativo y Lucha contra la Drogas",Periodo de Gobierno 2011 - 2016.,Primera Legislatura Ordinaria 2013,"


seguimiento










ficha de seguimiento, ""proyecto de ley 02838/2013-cr ""


 ver expediente digital   

período:periodo de gobierno 2011 - 2016.
legislatura:primera legislatura ordinaria 2013
fe",2011-2016,2025-09-17T21:00:30.283270
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/a2456c0b2b8f6105052586d900564189/876cecf671e7264d052583850063a792?OpenDocument&Highlight=0,uni%C3%B3n,civil",LEY QUE ESTABLECE EL DERECHO A LA PENSIÓN DE SOBREVIVENCIA A FAVOR DE LAS UNIONES DE HECHO PROPIAS,02726/2013-CR,02/10/2013,En comisión,"Establécese que los convivientes cuya unión de hecho cumpla con los requisitos establecidos en el artículo 326 del Código Civil y se encuentre vigente al momento del fallecimiento del causante o pensionista, son beneficiarios de las pensiones de sobrevivencia establecidas en el Decreto Ley 19990, qu...","Tubino Arias Schreiber  Carlos Mario Del Carmen,Salazar Miranda  Octavio Edilberto,Tapia Bernal  Segundo Leocadio,Lopez Cordova  Maria Magdalena,Vacchelli Corbetto  Gian Carlo,Kobashigawa Kobashigawa  Ramon,Gagó Perez  Julio César",Congreso,Trabajo y Seguridad Social,Periodo de Gobierno 2011 - 2016.,Primera Legislatura Ordinaria 2013,"


seguimiento










ficha de seguimiento, ""proyecto de ley 02726/2013-cr ""


 ver expediente digital   

período:periodo de gobierno 2011 - 2016.
legislatura:primera legislatura ordinaria 2013
fe",2011-2016,2025-09-17T21:00:31.759205
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/debusqueda2/876CECF671E7264D052583850063A792?opendocument,LEY QUE ESTABLECE EL DERECHO A LA PENSIÓN DE SOBREVIVENCIA A FAVOR DE LAS UNIONES DE HECHO PROPIAS,02726/2013-CR,02/10/2013,En comisión,"Establécese que los convivientes cuya unión de hecho cumpla con los requisitos establecidos en el artículo 326 del Código Civil y se encuentre vigente al momento del fallecimiento del causante o pensionista, son beneficiarios de las pensiones de sobrevivencia establecidas en el Decreto Ley 19990, qu...","Tubino Arias Schreiber  Carlos Mario Del Carmen,Salazar Miranda  Octavio Edilberto,Tapia Bernal  Segundo Leocadio,Lopez Cordova  Maria Magdalena,Vacchelli Corbetto  Gian Carlo,Kobashigawa Kobashigawa  Ramon,Gagó Perez  Julio César",Congreso,Trabajo y Seguridad Social,Periodo de Gobierno 2011 - 2016.,Primera Legislatura Ordinaria 2013,"


seguimiento










ficha de seguimiento, ""proyecto de ley 02726/2013-cr ""


 ver expediente digital   

período:periodo de gobierno 2011 - 2016.
legislatura:primera legislatura ordinaria 2013
fe",2011-2016,2025-09-17T21:00:33.528878
unión civil,"['unión civil', 'mismo sexo', 'del mismo sexo', 'unión civil no matrimonial']","https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/a2456c0b2b8f6105052586d900564189/0b7c502042a63947052583850063a717?OpenDocument&Highlight=0,uni%C3%B3n,civil",LEY QUE ESTABLECE LA UNIÓN CIVIL NO MATRIMONIAL PARA PERSONAS DEL MISMO SEXO,02647/2013-CR,12/09/2013,En comisión,Ley que establece las Uniones Civiles entre personas del mismo sexo.,"Bruce Montes de Oca  Carlos Ricardo,Mulder Bedoya  Claude Maurice,Reggiardo Barreto  Renzo Andrés,Rodriguez Zavaleta  Elías Nicolás,Velásquez Quesquén  Angel Javier,León Romero  Luciana Milagros",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2011 - 2016.,Primera Legislatura Ordinaria 2013,"-cr 
proponente:congreso
grupo parlamentario:concertación parlamentaria
título:ley que establece la unión civil no matrimonial para personas del mismo sexo
sumilla:ley que establece las uniones civile",2011-2016,2025-09-17T21:00:35.047305
unión civil,"['unión civil', 'mismo sexo', 'del mismo sexo', 'unión civil no matrimonial']",https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/debusqueda2/0B7C502042A63947052583850063A717?opendocument,LEY QUE ESTABLECE LA UNIÓN CIVIL NO MATRIMONIAL PARA PERSONAS DEL MISMO SEXO,02647/2013-CR,12/09/2013,En comisión,Ley que establece las Uniones Civiles entre personas del mismo sexo.,"Bruce Montes de Oca  Carlos Ricardo,Mulder Bedoya  Claude Maurice,Reggiardo Barreto  Renzo Andrés,Rodriguez Zavaleta  Elías Nicolás,Velásquez Quesquén  Angel Javier,León Romero  Luciana Milagros",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2011 - 2016.,Primera Legislatura Ordinaria 2013,"-cr 
proponente:congreso
grupo parlamentario:concertación parlamentaria
título:ley que establece la unión civil no matrimonial para personas del mismo sexo
sumilla:ley que establece las uniones civile",2011-2016,2025-09-17T21:00:36.546285
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey2011.nsf/a2456c0b2b8f6105052586d900564189/f9b4a6aa8e69cc33052583850063a107?OpenDocument&Highlight=0,uni%C3%B3n,civil","CÓDIGO CIVIL , ART. 378, 382/REQUISITOS PARA LA ADOPCIÓN",01656/2012-CR,31/10/2012,En comisión,"Propone modificar los  artículos 378  y 382 del Código Civil, aprobado por Decreto Legislativo 295, permite la adopción a los convivientes.","Gamarra Saldivar  Teofilo,Canches Guzman  Rogelio Antenor,Coari Mamani  Claudia Faustina,Condori Cusi  Ruben,De La Torre Dueńas  Hernan,Huayama Neira  Leonidas,Yrupailla Montes  Cesar Elmer",Congreso,Justicia y Derechos Humanos,Periodo de Gobierno 2011 - 2016.,Primera Legislatura Ordinaria 2012,"


seguimiento










ficha de seguimiento, ""proyecto de ley 01656/2012-cr ""


 ver expediente digital   

período:periodo de gobierno 2011 - 2016.
legislatura:primera legislatura ordinaria 2012
fe",2011-2016,2025-09-17T21:00:38.050689
