search_term_used,found_terms,url,title,law_number,date,status,summary,authors,proponent,committees,period,legislature,content_snippet,year,scraped_at
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey1995.nsf/e7414acd4ff8d62b05256cdf006c92bb/37c6aa37f009cb2005256ce1006a348c?OpenDocument&Highlight=0,uni%C3%B3n,civil",IDENTIFICACION-L.26497-NOMBRAMIENTO JEFE RENIEC...,03697,29/05/1998,Al Archivo,Modificando el artículo 10° de la Ley Orgánica del Registro Nacional de Identificación y EstadoCivil-el jefe del Registro Nacional de Identificación y EstadoCiviles nombrado por el Consejo Nacional de La Magistratura-.,TOWNSEND DIEZ CANSECO  ANA E.,CONGRESO DE LA REPUBLICA,Constitución y Reglamento04/06/1998 En Comisión Constitución y Reglamento06/08/1999 Al Archivo,Periodo de Gobierno 1995 - 2000.,Segunda Legislatura Ordinaria de 1997,"


seguimiento
>

>


1995



 ver documentos de ley relacionados 



periodo:periodo de gobierno 1995 - 2000.
legislatura:segunda legislatura ordinaria de 1997
número:03697 
fecha presentación:29/05/",1995-2000,2025-09-17T20:43:47.501843
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey1995.nsf/debusqueda/37C6AA37F009CB2005256CE1006A348C?opendocument,IDENTIFICACION-L.26497-NOMBRAMIENTO JEFE RENIEC...,03697,29/05/1998,Al Archivo,Modificando el artículo 10° de la Ley Orgánica del Registro Nacional de Identificación y Estado Civil -el jefe del Registro Nacional de Identificación y Estado Civil es nombrado por el Consejo Nacional de La Magistratura-.,TOWNSEND DIEZ CANSECO  ANA E.,CONGRESO DE LA REPUBLICA,Constitución y Reglamento04/06/1998 En Comisión Constitución y Reglamento06/08/1999 Al Archivo,Periodo de Gobierno 1995 - 2000.,Segunda Legislatura Ordinaria de 1997,"


seguimiento
>

>


1995



 ver documentos de ley relacionados 



periodo:periodo de gobierno 1995 - 2000.
legislatura:segunda legislatura ordinaria de 1997
número:03697 
fecha presentación:29/05/",1995-2000,2025-09-17T20:43:49.120299
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey1995.nsf/e7414acd4ff8d62b05256cdf006c92bb/9e290c956cf267b005256ce1006a32ae?OpenDocument&Highlight=0,uni%C3%B3n,civil",CODIGO CIVIL:0333-SEPARACION HECHO AMBOS CONYUGES,03195,14/11/1997,Orden del Día,Modificando el artículo 333° del CódigoCivil-declarando causales de divorcio la separación de hecho de ámbos cónyuges-.,FORSYTH MEJIA  HAROLD,CONGRESO DE LA REPUBLICA,"Justicia17/11/1997 A Comisión Reforma de Códigos18/11/1997 En Comisión Justicia18/11/1997 En Comisión Reforma de Códigos18/06/1998 Se Inhibe dictaminar Justicia14/05/1999 Vuelve Comisión Justicia17/05/1999 En Comisión Justicia11/06/1999 Rechazado de plano Reforma de Códigos06/08/1999 Al Archivo06/08/1999 Al Archivo14/09/1999 Actualizado Justicia17/09/1999 A Comisión Justicia17/09/1999 A Comisión Mujer, Desarrollo Humano23/09/1999 En Comisión Justicia23/09/1999 En Comisión Mujer, Desarrollo Humano03/11/1999 Dictamen Justicia Favorable Sustitutorio   Mayoria18/11/1999 Dictamen Mujer, Desarrollo Humano Favorable Sustitutorio   Mayoria25/11/1999 Orden del Día",Periodo de Gobierno 1995 - 2000.,Primera Legislatura Ordinaria de 1997,"


seguimiento
>

>


1995



 ver documentos de ley relacionados 



periodo:periodo de gobierno 1995 - 2000.
legislatura:primera legislatura ordinaria de 1997
número:03195 
fecha presentación:14/11/",1995-2000,2025-09-17T20:43:50.748036
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey1995.nsf/debusqueda/9E290C956CF267B005256CE1006A32AE?opendocument,CODIGO CIVIL:0333-SEPARACION HECHO AMBOS CONYUGES,03195,14/11/1997,Orden del Día,Modificando el artículo 333° del Código Civil -declarando causales de divorcio la separación de hecho de ámbos cónyuges-.,FORSYTH MEJIA  HAROLD,CONGRESO DE LA REPUBLICA,"Justicia17/11/1997 A Comisión Reforma de Códigos18/11/1997 En Comisión Justicia18/11/1997 En Comisión Reforma de Códigos18/06/1998 Se Inhibe dictaminar Justicia14/05/1999 Vuelve Comisión Justicia17/05/1999 En Comisión Justicia11/06/1999 Rechazado de plano Reforma de Códigos06/08/1999 Al Archivo06/08/1999 Al Archivo14/09/1999 Actualizado Justicia17/09/1999 A Comisión Justicia17/09/1999 A Comisión Mujer, Desarrollo Humano23/09/1999 En Comisión Justicia23/09/1999 En Comisión Mujer, Desarrollo Humano03/11/1999 Dictamen Justicia Favorable Sustitutorio   Mayoria18/11/1999 Dictamen Mujer, Desarrollo Humano Favorable Sustitutorio   Mayoria25/11/1999 Orden del Día",Periodo de Gobierno 1995 - 2000.,Primera Legislatura Ordinaria de 1997,"


seguimiento
>

>


1995



 ver documentos de ley relacionados 



periodo:periodo de gobierno 1995 - 2000.
legislatura:primera legislatura ordinaria de 1997
número:03195 
fecha presentación:14/11/",1995-2000,2025-09-17T20:43:52.372681
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey1995.nsf/e7414acd4ff8d62b05256cdf006c92bb/99602842d46802d105256ce1006a37f1?OpenDocument&Highlight=0,uni%C3%B3n,civil",DOCUMENTO DE IDENTIDAD-L.26497-GRATUIDAD DE LOS..,03079,07/10/1997,Al Archivo,"Modificando el artículo 28° y la Segunda Disposición Transitoria de la Ley N° 26497 """"Ley Orgánica del Registro Nacional de Identificación y EstadoCivil"""" -relativos a la gratuidad del otorgamiento del documento Nacional de Identidad (DNI)-; y los artículos 16°, 90°, 98° y 113° del Decreto Legislati...","PEASE GARCIA  HENRY,FERNANDEZ BACA  GRACIELA",CONGRESO DE LA REPUBLICA,Constitución y Reglamento10/10/1997 A Comisión Defensa Nacional Orden Interno e Inteligencia13/10/1997 En Comisión Constitución y Reglamento13/10/1997 En Comisión Defensa Nacional Orden Interno e Inteligencia22/01/1998 Dictamen Defensa Nacional Orden Interno e Inteligencia Negativo  Mayoria06/08/1999 Al Archivo,Periodo de Gobierno 1995 - 2000.,Primera Legislatura Ordinaria de 1997,"


seguimiento
>

>


1995



 ver documentos de ley relacionados 



periodo:periodo de gobierno 1995 - 2000.
legislatura:primera legislatura ordinaria de 1997
número:03079 
fecha presentación:07/10/",1995-2000,2025-09-17T20:43:53.999808
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey1995.nsf/debusqueda/99602842D46802D105256CE1006A37F1?opendocument,DOCUMENTO DE IDENTIDAD-L.26497-GRATUIDAD DE LOS..,03079,07/10/1997,Al Archivo,"Modificando el artículo 28° y la Segunda Disposición Transitoria de la Ley N° 26497 """"Ley Orgánica del Registro Nacional de Identificación y Estado Civil"""" -relativos a la gratuidad del otorgamiento del documento Nacional de Identidad (DNI)-; y los artículos 16°, 90°, 98° y 113° del Decreto Legislat...","PEASE GARCIA  HENRY,FERNANDEZ BACA  GRACIELA",CONGRESO DE LA REPUBLICA,Constitución y Reglamento10/10/1997 A Comisión Defensa Nacional Orden Interno e Inteligencia13/10/1997 En Comisión Constitución y Reglamento13/10/1997 En Comisión Defensa Nacional Orden Interno e Inteligencia22/01/1998 Dictamen Defensa Nacional Orden Interno e Inteligencia Negativo  Mayoria06/08/1999 Al Archivo,Periodo de Gobierno 1995 - 2000.,Primera Legislatura Ordinaria de 1997,"


seguimiento
>

>


1995



 ver documentos de ley relacionados 



periodo:periodo de gobierno 1995 - 2000.
legislatura:primera legislatura ordinaria de 1997
número:03079 
fecha presentación:07/10/",1995-2000,2025-09-17T20:43:55.621411
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey1995.nsf/e7414acd4ff8d62b05256cdf006c92bb/64ef45d5b7b9ad0b05256ce1006a31f9?OpenDocument&Highlight=0,uni%C3%B3n,civil",SERVICIO MILITAR OBLIG:MEJORA RELACION FUERZA ARMD,03011,17/09/1997,Dictamen Negativo,"Modificando el artículo 5° del Reglamento de la Ley del Servicio Militar Obligatorio, Decreto Supremo N° 072-84-PCM, a fin de mejorar la relación entre las Fuerzas Armadas y la sociedadcivil, sobre todo en los sectores más pobres del país.",TOWNSEND DIEZ CANSECO  ANA E.,CONGRESO DE LA REPUBLICA,Defensa Nacional Orden Interno e Inteligencia19/09/1997 En Comisión Defensa Nacional Orden Interno e Inteligencia22/01/1998 Dictamen Defensa Nacional Orden Interno e Inteligencia Negativo  Mayoria,Periodo de Gobierno 1995 - 2000.,Primera Legislatura Ordinaria de 1997,"


seguimiento
>

>


1995



 ver documentos de ley relacionados 



periodo:periodo de gobierno 1995 - 2000.
legislatura:primera legislatura ordinaria de 1997
número:03011 
fecha presentación:17/09/",1995-2000,2025-09-17T20:43:57.243916
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey1995.nsf/debusqueda/64EF45D5B7B9AD0B05256CE1006A31F9?opendocument,SERVICIO MILITAR OBLIG:MEJORA RELACION FUERZA ARMD,03011,17/09/1997,Dictamen Negativo,"Modificando el artículo 5° del Reglamento de la Ley del Servicio Militar Obligatorio, Decreto Supremo N° 072-84-PCM, a fin de mejorar la relación entre las Fuerzas Armadas y la sociedad civil, sobre todo en los sectores más pobres del país.",TOWNSEND DIEZ CANSECO  ANA E.,CONGRESO DE LA REPUBLICA,Defensa Nacional Orden Interno e Inteligencia19/09/1997 En Comisión Defensa Nacional Orden Interno e Inteligencia22/01/1998 Dictamen Defensa Nacional Orden Interno e Inteligencia Negativo  Mayoria,Periodo de Gobierno 1995 - 2000.,Primera Legislatura Ordinaria de 1997,"


seguimiento
>

>


1995



 ver documentos de ley relacionados 



periodo:periodo de gobierno 1995 - 2000.
legislatura:primera legislatura ordinaria de 1997
número:03011 
fecha presentación:17/09/",1995-2000,2025-09-17T20:43:58.863813
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey1995.nsf/e7414acd4ff8d62b05256cdf006c92bb/3550f4450d546cf905256ce1006a3100?OpenDocument&Highlight=0,uni%C3%B3n,civil","VIOLENCIA NIÑOS,ADOLESCENTE,JOVEN-ERRADICION DE LA",02744,22/05/1997,Al Archivo,"Proyecto de Ley de Prevención, Sanción y Erradicación de la Violencia en y hacia los Niños, Adolescentes y Jóvenes. La presente ley regula la política del Estado de la sociedadcivilen su conjunto, frente a la violencia en y hacia los niños, adolescentes y jóvenes; los hechos que la configuran, las s...",AVENDAÑO VALDEZ  JORGE,CONGRESO DE LA REPUBLICA,Justicia26/05/1997 En Comisión Justicia06/08/1999 Al Archivo,Periodo de Gobierno 1995 - 2000.,Segunda Legislatura Ordinaria de 1996,"


seguimiento
>

>


1995



 ver documentos de ley relacionados 



periodo:periodo de gobierno 1995 - 2000.
legislatura:segunda legislatura ordinaria de 1996
número:02744 
fecha presentación:22/05/",1995-2000,2025-09-17T20:44:00.478078
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey1995.nsf/debusqueda/3550F4450D546CF905256CE1006A3100?opendocument,"VIOLENCIA NIÑOS,ADOLESCENTE,JOVEN-ERRADICION DE LA",02744,22/05/1997,Al Archivo,"Proyecto de Ley de Prevención, Sanción y Erradicación de la Violencia en y hacia los Niños, Adolescentes y Jóvenes. La presente ley regula la política del Estado de la sociedad civil en su conjunto, frente a la violencia en y hacia los niños, adolescentes y jóvenes; los hechos que la configuran, las...",AVENDAÑO VALDEZ  JORGE,CONGRESO DE LA REPUBLICA,Justicia26/05/1997 En Comisión Justicia06/08/1999 Al Archivo,Periodo de Gobierno 1995 - 2000.,Segunda Legislatura Ordinaria de 1996,"


seguimiento
>

>


1995



 ver documentos de ley relacionados 



periodo:periodo de gobierno 1995 - 2000.
legislatura:segunda legislatura ordinaria de 1996
número:02744 
fecha presentación:22/05/",1995-2000,2025-09-17T20:44:02.092206
unión civil,[],"https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey1995.nsf/e7414acd4ff8d62b05256cdf006c92bb/0bb0d5754d36b04605256ce1006a304a?OpenDocument&Highlight=0,uni%C3%B3n,civil",CODIGO CIVIL:0333-CAUSAS SEPARACION DE CUERPOS,02552,06/03/1997,Orden del Día,"Modificando los artículos 333º los incisos 6) y 8) y 337º del CódigoCivil-referentes a las causas de separación de cuerpos: la conducta deshonrosa; las enfermedades de trasmision sexual, o a enfermedad mental, contraidas después del matrimonio-.",ESTRADA CHOQUE  ALDO,CONGRESO DE LA REPUBLICA,"Justicia12/03/1997 En Comisión Justicia23/10/1997 A Comisión Reforma de Códigos27/10/1997 En Comisión Reforma de Códigos18/06/1998 Se Inhibe dictaminar Justicia14/05/1999 Vuelve Comisión Justicia17/05/1999 En Comisión Justicia11/06/1999 Rechazado de plano Reforma de Códigos06/08/1999 Al Archivo06/08/1999 Al Archivo09/09/1999 Actualizado Justicia14/09/1999 A Comisión Justicia17/09/1999 A Comisión Mujer, Desarrollo Humano22/09/1999 En Comisión Justicia21/10/1999 En Comisión Mujer, Desarrollo Humano03/11/1999 Dictamen Justicia Favorable Sustitutorio   Mayoria18/11/1999 Dictamen Mujer, Desarrollo Humano Favorable Sustitutorio   Mayoria25/11/1999 Orden del Día",Periodo de Gobierno 1995 - 2000.,Segunda Legislatura Ordinaria de 1996,"


seguimiento
>

>


1995



 ver documentos de ley relacionados 



periodo:periodo de gobierno 1995 - 2000.
legislatura:segunda legislatura ordinaria de 1996
número:02552 
fecha presentación:06/03/",1995-2000,2025-09-17T20:44:03.722421
unión civil,[],https://www2.congreso.gob.pe/Sicr/TraDocEstProc/CLProLey1995.nsf/debusqueda/0BB0D5754D36B04605256CE1006A304A?opendocument,CODIGO CIVIL:0333-CAUSAS SEPARACION DE CUERPOS,02552,06/03/1997,Orden del Día,"Modificando los artículos 333º los incisos 6) y 8) y 337º del Código Civil -referentes a las causas de separación de cuerpos: la conducta deshonrosa; las enfermedades de trasmision sexual, o a enfermedad mental, contraidas después del matrimonio-.",ESTRADA CHOQUE  ALDO,CONGRESO DE LA REPUBLICA,"Justicia12/03/1997 En Comisión Justicia23/10/1997 A Comisión Reforma de Códigos27/10/1997 En Comisión Reforma de Códigos18/06/1998 Se Inhibe dictaminar Justicia14/05/1999 Vuelve Comisión Justicia17/05/1999 En Comisión Justicia11/06/1999 Rechazado de plano Reforma de Códigos06/08/1999 Al Archivo06/08/1999 Al Archivo09/09/1999 Actualizado Justicia14/09/1999 A Comisión Justicia17/09/1999 A Comisión Mujer, Desarrollo Humano22/09/1999 En Comisión Justicia21/10/1999 En Comisión Mujer, Desarrollo Humano03/11/1999 Dictamen Justicia Favorable Sustitutorio   Mayoria18/11/1999 Dictamen Mujer, Desarrollo Humano Favorable Sustitutorio   Mayoria25/11/1999 Orden del Día",Periodo de Gobierno 1995 - 2000.,Segunda Legislatura Ordinaria de 1996,"


seguimiento
>

>


1995



 ver documentos de ley relacionados 



periodo:periodo de gobierno 1995 - 2000.
legislatura:segunda legislatura ordinaria de 1996
número:02552 
fecha presentación:06/03/",1995-2000,2025-09-17T20:44:05.347255
